id,shop_id,shop_name,is_mall,is_verified,follower_count,rating_star,rating_count,response_rate,location,total_products,total_sold,shop_url,crawled_at
3038,27111675,Trang Catrice Cosmetic,0,0,16675,4.874259,825,100.0,Hà Nội,280,858,https://shopee.vn/trangcatricecosmetics,2026-03-19 13:33:13
3039,24078230,tramyhoangnguyen1,0,0,41630,4.858978,3881,100.0,TP. Hồ Chí Minh,459,4021,https://shopee.vn/tramyhoangnguyen1,2026-03-19 13:33:16
3040,98692604,Best shop,0,0,11079,4.845777,2394,0.0,TP. Hồ Chí Minh,119,2496,https://shopee.vn/best.shop.vn,2026-03-19 13:33:18
3041,10243549,Huynh Huyen Shop 87,0,0,8073,4.909902,7006,92.0,Long An,120,7144,https://shopee.vn/huynhhuyenshop87,2026-03-19 13:33:19
3042,82301700,The Body Shop Official Store,0,0,187143,4.905899,37569,100.0,Bình Dương,251,38479,https://shopee.vn/thebodyshop.officialstore,2026-03-19 13:33:21
3043,45686671,VACOSI - Cửa hàng chính hãng,0,0,76897,4.927213,74204,100.0,TP. Hồ Chí Minh,185,75450,https://shopee.vn/vacosi,2026-03-19 13:33:22
3044,65825417,Authgiasi Store,0,0,376993,4.938541,366103,91.0,Hà Nội,79,370939,https://shopee.vn/authgiasi,2026-03-19 13:33:24
3045,106909158,Tsubaki by FT Official Store,0,0,255233,4.865913,310933,100.0,TP. Hồ Chí Minh,247,322102,https://shopee.vn/tsubakivn,2026-03-19 13:33:26
3046,69222226,Bách Hóa Nhật Tân,0,0,375,4.902794,1719,64.0,TP. Hồ Chí Minh,189,1764,https://shopee.vn/lephuong1701,2026-03-19 13:33:28
3047,92845105,Xanh_Liga,0,0,41361,4.867122,29168,58.0,Hà Nội,285,30184,https://shopee.vn/quanaonu_ligastore,2026-03-19 13:33:30
3048,104273223,DKSHOP539,0,0,70117,4.781791,3307,100.0,TP. Hồ Chí Minh,106,3513,https://shopee.vn/dk_shop02,2026-03-19 13:33:32
3049,105801218,shop chuyên sỉ lẻ mỹ phẩm 2017,0,0,44695,4.705198,47489,0.0,Hà Nội,130,51335,https://shopee.vn/huyen311207,2026-03-19 13:33:33
3050,4972783,thuytien64,0,0,33839,4.979684,14792,86.0,Hưng Yên,106,14852,https://shopee.vn/thuytien64,2026-03-19 13:33:35
3051,105032097,Classic Store - Mỹ Phẩm Nam,0,0,105855,4.943036,83629,98.0,TP. Hồ Chí Minh,687,84670,https://shopee.vn/classic.vn,2026-03-19 13:33:37
3052,17778904,Mỹ phẩm chăm sóc Tóc cao cấp,0,0,59242,4.826632,4452,86.0,TP. Hồ Chí Minh,165,4661,https://shopee.vn/myphamtocthanhtam,2026-03-19 13:33:39
3053,112495730,Siêu Thị KING MART,0,0,18598,4.924504,12442,100.0,TP. Hồ Chí Minh,59,12661,https://shopee.vn/kingmarthcm,2026-03-19 13:33:40
3054,74832839,Mỹ Phẩm Mugens,0,0,289,4.867854,1055,100.0,Hà Nội,186,1089,https://shopee.vn/mugensvn.vn,2026-03-19 13:33:42
3055,30254035,BomBeauty - Mẹ Na Korea,0,0,225668,4.953117,151010,96.0,Hà Nội,1228,152523,https://shopee.vn/bombeautyshop,2026-03-19 13:33:44
3056,91502846,Sỉ Mỹ Phẩm Auth Mocha5,0,0,39707,4.938052,30791,88.0,Hà Nội,144,31210,https://shopee.vn/mocha5,2026-03-19 13:33:46
3057,115770316,Naruko Official Store,0,0,128455,4.956758,126405,99.0,TP. Hồ Chí Minh,101,127520,https://shopee.vn/naruko_officialstore,2026-03-19 13:33:47
3058,31427168,TỔNG KHO - MINH PHÚ,0,0,3455,4.729403,4986,86.0,TP. Hồ Chí Minh,44,5360,https://shopee.vn/tongkhominhphu.spe,2026-03-19 13:33:49
3059,53725106,UR MART - Siêu thị hàng ngoại,0,0,5594,4.918691,10017,99.0,TP. Hồ Chí Minh,349,10197,https://shopee.vn/urmart7577,2026-03-19 13:33:51
3060,118938080,Etiaxil Official Store,0,0,215711,4.90337,106450,86.0,TP. Hồ Chí Minh,43,108967,https://shopee.vn/etiaxil_officialstore,2026-03-19 13:33:53
3061,27601554,"CôngĐình Ngã 3 Mỹ Xuân, phú mỹ",0,0,7909,4.899468,24589,88.0,Bà Rịa - Vũng Tàu,1678,25191,https://shopee.vn/junchunchi,2026-03-19 13:33:55
3062,12211240,Mai Phùng ,0,0,14661,4.965207,32608,93.0,Hải Phòng,668,32825,https://shopee.vn/ohui.jiu.phung,2026-03-19 13:33:56
3063,115570407,Tochigi Store,0,0,410861,4.935287,454077,97.0,Hà Nội,645,460511,https://shopee.vn/tochigi.store,2026-03-19 13:33:59
3064,28321649,BT_Loan,0,0,297200,4.967816,183708,96.0,TP. Hồ Chí Minh,684,184918,https://shopee.vn/ohuiloan,2026-03-19 13:34:00
3065,118768792,Men Stay SIMPLICITY | OFFICIAL,0,0,117927,4.925692,65683,100.0,TP. Hồ Chí Minh,58,66601,https://shopee.vn/menstaysimplicity,2026-03-19 13:34:02
3066,616842,beauty_store90,0,0,57239,4.957677,37682,100.0,TP. Hồ Chí Minh,77,38032,https://shopee.vn/beauty_store90z,2026-03-19 13:34:04
3067,20471029,Palmer's Việt Nam,0,0,133957,4.931167,29401,100.0,TP. Hồ Chí Minh,55,29851,https://shopee.vn/palmers_viet_nam,2026-03-19 13:34:06
3068,19273162,Mualegiasishop,0,0,879,4.712127,2714,54.0,TP. Hồ Chí Minh,170,2937,https://shopee.vn/muasigialeshop,2026-03-19 13:34:08
3069,70493770,Kem Body Mềm Store,0,0,166961,4.932705,36789,100.0,TP. Hồ Chí Minh,17,37319,https://shopee.vn/kembodymem.store,2026-03-19 13:34:10
3070,126148231,YUSACHI VIETNAM,0,0,184961,4.910411,75655,97.0,TP. Hồ Chí Minh,107,77226,https://shopee.vn/yusachivietnam,2026-03-19 13:34:11
3071,124896542,THUỐC NHUỘM TÓC 60K,0,0,55360,4.920821,28844,100.0,Hà Nội,94,29391,https://shopee.vn/thuocnhuomtoc60k.hanoi,2026-03-19 13:34:13
3072,8755919,Mỹ phẩm tóc Nguyệt Lê,0,0,9102,4.860911,3015,100.0,TP. Hồ Chí Minh,4850,3123,https://shopee.vn/myphamtoc.nguyetle,2026-03-19 13:34:15
3073,126814825,MXM BEAUTY,0,0,1975,4.935641,3737,100.0,TP. Hồ Chí Minh,68,3787,https://shopee.vn/mxmbeauty,2026-03-19 13:34:17
3074,102075609,Suchie handmade,0,0,3011,4.980683,14387,39.0,Hà Nội,16,14447,https://shopee.vn/nguyenlamtungkts,2026-03-19 13:34:19
3075,33397422,Ika's Cosmetics,0,0,18775,4.574485,22438,3.0,Hà Nội,564,25131,https://shopee.vn/lizziehuong,2026-03-19 13:34:21
3076,21620600,Khang An Shop,0,0,54044,4.928814,77185,93.0,Hà Nội,467,78458,https://shopee.vn/khanganshop,2026-03-19 13:34:23
3077,129886897,Fixderma Việt Nam,0,0,38332,4.924315,13328,95.0,TP. Hồ Chí Minh,109,13553,https://shopee.vn/fixdermavietnam.hungloi,2026-03-19 13:34:25
3078,61340074,phukienmoa,0,0,1415,4.783319,2290,64.0,TP. Hồ Chí Minh,265,2428,https://shopee.vn/phukienmoa,2026-03-19 13:34:27
3079,129754945,SuadevondaleDksh,0,0,21194,4.874735,25321,94.0,TP. Hồ Chí Minh,140,26150,https://shopee.vn/suadevondale02,2026-03-19 13:34:28
3080,131091435,Tiệm chăm sóc tóc QK,0,0,49490,4.894517,34381,36.0,TP. Hồ Chí Minh,28,35325,https://shopee.vn/qk.hairessential,2026-03-19 13:34:30
3081,127537155,thaotaycosmetics,0,0,38782,4.955907,25981,80.0,TP. Hồ Chí Minh,265,26240,https://shopee.vn/thaotaycosmetics,2026-03-19 13:34:32
3082,131190752,Biooilvietnam,0,0,77007,4.930203,65428,99.0,TP. Hồ Chí Minh,16,66359,https://shopee.vn/biooilvietnam,2026-03-19 13:34:33
3083,123018694,QM Beauty,0,0,57304,4.942126,71714,100.0,TP. Hồ Chí Minh,194,72506,https://shopee.vn/qmbeauty,2026-03-19 13:34:35
3084,130860061,colgate.palmolive_vietnam,0,0,863122,4.914405,464107,100.0,TP. Hồ Chí Minh,230,473609,https://shopee.vn/colgate.palmolive_vietnam,2026-03-19 13:34:37
3085,22823111,VEGAN -  Mỹ phẩm thuần chay,0,0,1867641,4.939318,736345,100.0,TP. Hồ Chí Minh,373,745274,https://shopee.vn/myphamthuanchayvn,2026-03-19 13:34:38
3086,51683773,Eta Mỹ Phẩm Auth,0,0,6349,4.92645,6743,34.0,Hà Nội,142,6855,https://shopee.vn/myphameta,2026-03-19 13:34:40
3087,125810349,N&M Cosmetics,0,0,28437,4.895925,45734,96.0,Hà Nội,537,46908,https://shopee.vn/nmcosmetics,2026-03-19 13:34:42
3088,16567371,kimhue8864247,0,0,48808,4.860247,154431,99.0,TP. Hồ Chí Minh,391,159431,https://shopee.vn/kimhue0938864247,2026-03-19 13:34:44
3089,16644636,bumshop79,0,0,323662,4.79709,582168,94.0,TP. Hồ Chí Minh,2647,613616,https://shopee.vn/bumshop79,2026-03-19 13:34:45
3090,76792426,Rainbow L'affair,0,0,8650,4.920754,8523,67.0,TP. Hồ Chí Minh,45,8674,https://shopee.vn/rainbowlaffair_officialstore,2026-03-19 13:34:47
3091,106890215,Mỹ phẩm giá Sale,0,0,31492,4.857349,78398,10.0,Thái Nguyên,730,81113,https://shopee.vn/builamtn,2026-03-19 13:34:49
3092,58411241,Anessa Official Store,0,0,466659,4.901948,366202,100.0,TP. Hồ Chí Minh,231,375139,https://shopee.vn/anessaofficialstore,2026-03-19 13:34:51
3093,27495213,Senka by FT Official Store,0,0,586497,4.911092,785478,100.0,TP. Hồ Chí Minh,375,802447,https://shopee.vn/senkavn,2026-03-19 13:34:52
3094,22458198,Xukashop.net,0,0,193758,4.936753,123561,99.0,TP. Hồ Chí Minh,428,125387,https://shopee.vn/oanh6000,2026-03-19 13:34:54
3095,134782798,Kim Quyên Cosmetics,0,0,165858,4.945401,23586,92.0,Thừa Thiên Huế,654,23840,https://shopee.vn/kimquyencosmetics,2026-03-19 13:34:57
3096,426884,AnnBeautyShop,0,0,107512,4.971105,121602,0.0,TP. Hồ Chí Minh,1342,122279,https://shopee.vn/annbeautyshop.vn,2026-03-19 13:34:58
3097,138650582,masknoidiatrung.1997,0,0,184665,4.88179,214173,98.0,TP. Hồ Chí Minh,494,220494,https://shopee.vn/masknoidiatrung.1997,2026-03-19 13:35:00
3098,138781248,sunplay.officialstore,0,0,318543,4.917246,409409,100.0,TP. Hồ Chí Minh,146,416801,https://shopee.vn/sunplay.officialstore,2026-03-19 13:35:02
3099,138009266,SOJA Store,0,0,40194,4.915853,12430,100.0,TP. Hồ Chí Minh,109,12687,https://shopee.vn/soja_officialstore,2026-03-19 13:35:04
3100,139174865,Beauty Republic Chính Hãng,0,0,33862,4.921935,23057,99.0,TP. Hồ Chí Minh,112,23464,https://shopee.vn/beautyrepublic_officialstore,2026-03-19 13:35:06
3101,137608378,sieuthi_anhnga,0,0,170112,4.907786,398233,96.0,Hà Nội,1125,406757,https://shopee.vn/sieuthi_anhnga,2026-03-19 13:35:08
3102,60794428,"Mai Shop - Sỉ Lens, Son, Mask",0,0,10502,4.953938,19225,98.0,Hà Nội,173,19403,https://shopee.vn/tuyetmaihanoi,2026-03-19 13:35:10
3103,125633162,MỸ PHẨM TRƯỜNG AN,0,0,6379,4.745749,18419,82.0,Hà Nội,2990,19712,https://shopee.vn/myphamtruongan,2026-03-19 13:35:12
3104,24511446,myphamchinhhang1102,0,0,2148,4.881801,2212,100.0,Nam Định,273,2273,https://shopee.vn/myphamchinhhang1102,2026-03-19 13:35:13
3105,139743620,Beauty Pharma - Dược Mỹ Phẩm,0,0,16256,4.944444,24345,97.0,TP. Hồ Chí Minh,338,24624,https://shopee.vn/nhathuocduocmypham,2026-03-19 13:35:15
3106,64160520,SODA HAIRSHOP,0,0,3516,4.889422,3141,98.0,TP. Hồ Chí Minh,392,3222,https://shopee.vn/sodahairshop,2026-03-19 13:35:16
3107,62789771,SILKYGIRL Vietnam Official,0,0,91426,4.892993,27984,99.0,TP. Hồ Chí Minh,61,28744,https://shopee.vn/silkygirlvietnam_officialstore,2026-03-19 13:35:18
3108,142420093,THE KRAFF,0,0,82106,4.909776,31754,96.0,Hà Nội,226,32466,https://shopee.vn/thekraff.official,2026-03-19 13:35:19
3109,73273925,FLERA Tiệm mỹ phẩm thiên nhiên,0,0,43956,4.92825,19848,95.0,TP. Hồ Chí Minh,190,20197,https://shopee.vn/thaomocfleura.official,2026-03-19 13:35:21
3110,38674078,Bolobala ,0,0,13871,4.936271,52162,99.0,TP. Hồ Chí Minh,379,52915,https://shopee.vn/bolobalashop,2026-03-19 13:35:22
3111,141152153,YourHair Mỹ phẩm tóc nam,0,0,9310,4.92566,20755,91.0,Hà Nội,781,21070,https://shopee.vn/yourhairvn,2026-03-19 13:35:24
3112,140594869,Wipro Việt Nam Chính Hãng,0,0,402030,4.927093,460934,100.0,TP. Hồ Chí Minh,244,468692,https://shopee.vn/enchanteur_vietnam,2026-03-19 13:35:25
3113,140586149,Romano Vietnam,0,0,391813,4.928232,390716,100.0,TP. Hồ Chí Minh,142,397175,https://shopee.vn/romano_vietnam,2026-03-19 13:35:27
3114,144926548,I'm Pharmacist,0,0,11334,4.967062,6080,80.0,TP. Hồ Chí Minh,94,6125,https://shopee.vn/impharmacist,2026-03-19 13:35:29
3115,134371556,Cỏ Mềm Official Store,0,0,1465044,4.901925,1008652,89.0,Hà Nội,290,1028671,https://shopee.vn/comem_homelab,2026-03-19 13:35:31
3116,145260133,BNBG Official Store,0,0,137951,4.941574,159954,100.0,TP. Hồ Chí Minh,61,161945,https://shopee.vn/bnbgofficial,2026-03-19 13:35:32
3117,142207232,ATP Cosmectics.,0,0,129,4.897862,851,42.0,Hà Nội,52,870,https://shopee.vn/atpcosmectics.,2026-03-19 13:35:34
3118,76965128,MỸ PHẨM MIHA,0,0,112187,4.94596,74272,99.0,TP. Hồ Chí Minh,1595,75100,https://shopee.vn/myphammiha,2026-03-19 13:35:36
3119,33964518,ZENZEN,0,0,43167,4.927548,14510,72.0,Hà Nội,257,14744,https://shopee.vn/my_pham_zenzen,2026-03-19 13:35:38
3120,32719096,KALONUTS,0,0,4530,4.938292,10003,98.0,TP. Hồ Chí Minh,71,10149,https://shopee.vn/hongha_92,2026-03-19 13:35:40
3121,112360642,LAMUSELAND Official Store,0,0,113698,4.86951,137315,43.0,Quốc Tế,171,142102,https://shopee.vn/lamuseland.vn,2026-03-19 13:35:42
3122,65973083,ShopSangTayNinh,0,0,11177,4.88586,66920,98.0,Tây Ninh,331,68767,https://shopee.vn/shopsangtayninh,2026-03-19 13:35:44
3123,11474300,mtpshop beauty store,0,0,128143,4.906049,104337,36.0,Hà Nội,424,106725,https://shopee.vn/mtp_shop,2026-03-19 13:35:45
3124,24191239,Cỏ Cây Hoa Lá VN Chính Hãng,0,0,400532,4.911134,194751,95.0,Hà Nội,132,198693,https://shopee.vn/cocayhoala,2026-03-19 13:35:47
3125,147191228,Laneige Official Store,0,0,1421829,4.92611,498626,99.0,TP. Hồ Chí Minh,145,507225,https://shopee.vn/laneigevn_officialstore,2026-03-19 13:35:49
3126,58096612,PARADISE NEW,0,0,1064,4.942537,4297,100.0,TP. Hồ Chí Minh,62,4342,https://shopee.vn/vancongvu,2026-03-19 13:35:51
3127,150534888,COONAPI,0,0,175371,4.958513,37788,88.0,Đồng Nai,19,38096,https://shopee.vn/coonapi,2026-03-19 13:35:53
3128,148839625,samsamcosmetics,0,0,76336,4.944638,92496,15.0,Hà Nội,343,93687,https://shopee.vn/samsamcosmetics,2026-03-19 13:35:55
3129,83766754,SACE LADY Official Store,0,0,1321085,4.856452,783160,100.0,Quốc Tế,92,811081,https://shopee.vn/sacelady.vn,2026-03-19 13:35:57
3130,148910286,P&G Giặt Xả Vải,0,0,403763,4.923955,599126,100.0,TP. Hồ Chí Minh,195,610344,https://shopee.vn/pghomecare_officialstore,2026-03-19 13:35:59
3131,99830380,lengoclan1984,0,0,278,4.825612,4059,60.0,Hà Nội,158,4232,https://shopee.vn/lengoclan1984,2026-03-19 13:36:01
3132,2174371,3011 Store,0,0,49447,4.945026,36704,64.0,TP. Hồ Chí Minh,965,37136,https://shopee.vn/thanhthao.tran3626,2026-03-19 13:36:03
3133,96120292,Tiệm Nhà Bự Phụ Kiện Du Lịch,0,0,100505,4.873432,139997,63.0,TP. Hồ Chí Minh,519,144559,https://shopee.vn/nhabuchuyensi,2026-03-19 13:36:04
3134,140523966,Sao Thái Dương Official Store,0,0,200748,4.926174,260788,100.0,Hà Nội,195,264699,https://shopee.vn/saothaiduongofficial,2026-03-19 13:36:06
3135,131852532,oking.vn,0,0,11884,4.91687,415,94.0,TP. Hồ Chí Minh,64,422,https://shopee.vn/oking.vn,2026-03-19 13:36:08
3136,147745065,MeiYanQiong Official Store,0,0,35472,4.879943,25254,100.0,Quốc Tế,57,26037,https://shopee.vn/meiyanqiong.vn,2026-03-19 13:36:10
3137,151371701,O.TWO.O Official Store,0,0,799759,4.89648,374953,100.0,Quốc Tế,115,384635,https://shopee.vn/o.two.o.vn,2026-03-19 13:36:12
3138,16007436,Nhà thuốc 37 Online,0,0,2878,4.947714,3440,59.0,Nghệ An,191,3475,https://shopee.vn/nhathuoc37,2026-03-19 13:36:14
3139,68860434,SHOP HÀ SISI,0,0,40127,4.960365,45044,93.0,TP. Hồ Chí Minh,1496,45396,https://shopee.vn/shophasisi,2026-03-19 13:36:16
3140,154530162,Đá kỳ tắm tự nhiên DAKYNA,0,0,2084,4.905758,4006,100.0,Đà Nẵng,12,4103,https://shopee.vn/dakyna,2026-03-19 13:36:17
3141,62975423,Thu Selena Shop,0,0,6438,4.879927,1617,63.0,Bà Rịa - Vũng Tàu,154,1671,https://shopee.vn/khanhnganselena,2026-03-19 13:36:18
3142,74347701,linhsuki17,0,0,6,5.0,8,0.0,Thái Bình,16,8,https://shopee.vn/linhsuki17,2026-03-19 13:36:20
3143,151657812,Nuty Store,0,0,1086588,4.937784,761472,92.0,TP. Hồ Chí Minh,1402,771297,https://shopee.vn/nutystorevn,2026-03-19 13:36:22
3144,20032053,thaonguyenmask,0,0,41013,4.939813,65759,95.0,Hà Nội,64,66681,https://shopee.vn/thaonguyen1415,2026-03-19 13:36:23
3145,153737209,Lyanmask.vn,0,0,2631,4.91194,2535,100.0,Hà Nội,18,2591,https://shopee.vn/lyanmaskvn,2026-03-19 13:36:25
3146,126076798,Fourcatsbeauty,0,0,35232,4.949944,18731,87.0,TP. Hồ Chí Minh,576,18934,https://shopee.vn/fourcatsbeauty,2026-03-19 13:36:27
3147,40864424,Nam Đặng Cosmetics,0,0,25758,4.917777,37737,93.0,Hà Nội,113,38422,https://shopee.vn/namdangcosmetics,2026-03-19 13:36:28
3148,151997290,BOM Cosmetics Official Store,0,0,41054,4.914007,15592,100.0,TP. Hồ Chí Minh,106,15914,https://shopee.vn/bomcosmeticvn,2026-03-19 13:36:30
3149,156491189,Tổng Kho Kami Việt Nam,0,0,24609,4.877414,5022,91.0,Hà Nội,77,5178,https://shopee.vn/kamichinhhang,2026-03-19 13:36:31
3150,156496985,SVR Official Store,0,0,288380,4.846539,68829,100.0,TP. Hồ Chí Minh,160,71636,https://shopee.vn/svrvietnam_officialstore,2026-03-19 13:36:33
3151,8846375,Cỏ Mềm Miền Nam,0,0,282185,4.907193,212057,93.0,TP. Hồ Chí Minh,220,216071,https://shopee.vn/myphamthiennhiencomem,2026-03-19 13:36:35
3152,155343961,Innisfree Official Store,0,0,2348340,4.930386,697716,97.0,TP. Hồ Chí Minh,180,708848,https://shopee.vn/innisfreevietnam_officialstore,2026-03-19 13:36:38
3153,152872415,Guardian HCM Official Store,0,0,891456,4.9295,935441,100.0,TP. Hồ Chí Minh,5477,950183,https://shopee.vn/guardian_officialstore,2026-03-19 13:36:40
3154,67735146,TƯỜNG HUÊ SHOP,0,0,5846,4.902345,15753,99.0,TP. Hồ Chí Minh,1782,16133,https://shopee.vn/tuonghue_shop,2026-03-19 13:36:41
3155,30374331,SuSan Shop 87,0,0,7474,4.902524,7657,91.0,Long An,178,7828,https://shopee.vn/susanshop87,2026-03-19 13:36:43
3156,158660528,KAO Official Store,0,0,418989,4.936987,316793,95.0,TP. Hồ Chí Minh,164,320987,https://shopee.vn/kao.official.store,2026-03-19 13:36:45
3157,158805467,Holes Store,0,0,23813,4.914657,30784,93.0,TP. Hồ Chí Minh,132,31384,https://shopee.vn/holes.,2026-03-19 13:36:46
3158,156517921,Olay - Gian Hàng Chính Hãng,0,0,434422,4.854755,209415,100.0,TP. Hồ Chí Minh,153,217324,https://shopee.vn/olay_officialstorevn,2026-03-19 13:36:48
3159,74679512,kingcampha,0,0,4918,4.895931,3864,95.0,TP. Hồ Chí Minh,456,3964,https://shopee.vn/kingcampha,2026-03-19 13:36:49
3160,158580648,Curel Official Store,0,0,162162,4.930704,24992,100.0,TP. Hồ Chí Minh,64,25360,https://shopee.vn/curel_officialstore,2026-03-19 13:36:52
3161,32416965,thu.yen2205,0,0,1613,4.979167,1465,75.0,TP. Hồ Chí Minh,62,1471,https://shopee.vn/thu.yen2205,2026-03-19 13:36:53
3162,86620293,TlosKorea_Shop Korea Authentic,0,0,35562,4.965752,26575,100.0,TP. Hồ Chí Minh,694,26741,https://shopee.vn/tloskorea,2026-03-19 13:36:55
3163,160178969,ShiCosmetics,0,0,678,5.0,4,57.0,Đồng Nai,7,4,https://shopee.vn/shicosmetics,2026-03-19 13:36:57
3164,31052947,Sỉ Lẻ Tóc - Nail,0,0,5041,4.837655,14027,96.0,TP. Hồ Chí Minh,460,14623,https://shopee.vn/tramkieu30,2026-03-19 13:36:59
3165,158647903,dearklairs_vietnam,0,0,774409,4.945247,302555,100.0,Hà Nội,77,305914,https://shopee.vn/dearklairs_vietnam,2026-03-19 13:37:00
3166,3950496,Mỹ Phẩm Tuyền,0,0,34165,4.883019,43320,95.0,TP. Hồ Chí Minh,2915,44589,https://shopee.vn/myphamtuyen,2026-03-19 13:37:01
3167,45544493,MINIBOX MỸ PHẨM HÀN CHÍNH HÃNG,0,0,6138,4.897859,5362,91.0,Hà Nội,569,5502,https://shopee.vn/minibox.vn,2026-03-19 13:37:04
3168,44907038,Yoonna Shop,0,0,113658,4.806672,243532,96.0,TP. Hồ Chí Minh,169,254979,https://shopee.vn/yoonnashop,2026-03-19 13:37:05
3169,160102626,Royal London,0,0,452087,4.930589,181167,98.0,TP. Hồ Chí Minh,87,183964,https://shopee.vn/royal_london,2026-03-19 13:37:07
3170,4521059,shophoa1295,0,0,13202,4.895807,15034,99.0,TP. Hồ Chí Minh,140,15415,https://shopee.vn/bong_song_ao_1995,2026-03-19 13:37:09
3171,17943319,Hoa Tiêu Store,0,0,6487,4.911138,6569,100.0,TP. Hồ Chí Minh,108,6705,https://shopee.vn/hoatieustore,2026-03-19 13:37:11
3172,44713156,KiSS CHEN,0,0,59386,4.855942,159203,100.0,Hà Nội,324,164632,https://shopee.vn/kiss.chen,2026-03-19 13:37:13
3173,162298649,hương_fashion,0,0,1300,4.864444,1831,100.0,TP. Hồ Chí Minh,97,1892,https://shopee.vn/phulieutochuong_01,2026-03-19 13:37:14
3174,120785349,Quân Trần Authentic Cosmetic,0,0,1042,4.922254,3536,80.0,Hà Nội,105,3602,https://shopee.vn/myphamsihangaut,2026-03-19 13:37:16
3175,16772895,thuytrang1603,0,0,7115,4.944003,10660,99.0,Đồng Tháp,792,10780,https://shopee.vn/thuytrang1603,2026-03-19 13:37:18
3176,67759871,SÂU ĐO STORE- TÓC GIẢ HÀN QUỐC,0,0,46269,4.83048,49346,87.0,TP. Hồ Chí Minh,465,51578,https://shopee.vn/leanhphuong8194,2026-03-19 13:37:21
3177,25976935,Shop Thế Giới Mỹ Phẩm,0,0,7023,4.923535,32104,100.0,TP. Hồ Chí Minh,299,32651,https://shopee.vn/thegioimypham.net,2026-03-19 13:37:22
3178,8905850,beushopvn.com,0,0,4678,4.92502,13914,72.0,TP. Hồ Chí Minh,108,14172,https://shopee.vn/kimngan0412,2026-03-19 13:37:24
3179,107978961,Mỹ Phẩm Gò Vấp,0,0,105,4.851163,216,67.0,TP. Hồ Chí Minh,215,226,https://shopee.vn/anhvan0501,2026-03-19 13:37:26
3180,168976484,Mỹ phẩm giá sỉ miền Bắc,0,0,25728,4.732862,24596,8.0,Hà Nội,128,26369,https://shopee.vn/myphamgiasimienbac,2026-03-19 13:37:28
3181,43055093,hanghan68,0,0,19221,4.910526,17171,95.0,Hà Nội,216,17485,https://shopee.vn/vy_anh_minh,2026-03-19 13:37:30
3182,115718055,Rosette_officialstore,0,0,94347,4.931119,59023,100.0,TP. Hồ Chí Minh,56,59856,https://shopee.vn/rosette_officialstore,2026-03-19 13:37:32
3183,18363975,Dr Thêm Cosmetics,0,0,1016158,4.927311,659004,94.0,Hà Nội,349,668667,https://shopee.vn/drthem,2026-03-19 13:37:34
3184,151104715,topkorea.vn,0,0,19432,4.941322,29776,22.0,Quốc Tế,730,30178,https://shopee.vn/topkorea.vnkr,2026-03-19 13:37:36
3185,169187934,Herbals Beauty,0,0,9567,4.896178,3699,100.0,TP. Hồ Chí Minh,41,3792,https://shopee.vn/mybra1,2026-03-19 13:37:37
3186,44459631,Chuyên Sỉ HCM 2023,0,0,55390,4.875947,68066,97.0,TP. Hồ Chí Minh,374,70112,https://shopee.vn/khogiasihcm2023,2026-03-19 13:37:40
3187,167114296,Sky68 Cosmetics Store,0,0,791778,4.943945,666585,97.0,TP. Hồ Chí Minh,1156,674350,https://shopee.vn/sky68_officialstore,2026-03-19 13:37:42
3188,6985656,MyphamHaThanh93,0,0,27262,4.870936,30376,88.0,Thanh Hóa,748,31383,https://shopee.vn/myphamhathanh93,2026-03-19 13:37:43
3189,83787958,THANHHAI21790,0,0,39125,4.86687,14157,66.0,TP. Hồ Chí Minh,620,14633,https://shopee.vn/thanhhai21790,2026-03-19 13:37:45
3190,76874026,Anna Seacret,0,0,281,4.84127,244,100.0,TP. Hồ Chí Minh,64,256,https://shopee.vn/ngocanhseacret,2026-03-19 13:37:47
3191,124979324,Mỹ Phẩm Tóc - Hatchi Cosmetic,0,0,49694,4.837452,93901,95.0,Hà Nội,120,97760,https://shopee.vn/myphamtoc1221,2026-03-19 13:37:48
3192,159200639,Moonshopxachtayduc,0,0,216,4.8875,399,17.0,Hà Nội,207,409,https://shopee.vn/moonshopxachtayduc,2026-03-19 13:37:50
3193,158730525,Mỹ phẩm làm đẹp 16,0,0,845,4.913891,3181,100.0,TP. Hồ Chí Minh,553,3248,https://shopee.vn/myphamlamdep16,2026-03-19 13:37:52
3194,175753395,Cocoon Vietnam Chính Hãng,0,0,2248598,4.942123,1793013,100.0,Long An,365,1815596,https://shopee.vn/cocoonvietnamofficial,2026-03-19 13:37:53
3195,77205168,SKA Baby,0,0,233,4.62069,245,34.0,Lâm Đồng,63,276,https://shopee.vn/meocondtt,2026-03-19 13:37:55
3196,176457396,RUSHOP - Chuyên sỉ mỹ phẩm Nga,0,0,31550,4.902959,45591,92.0,Bình Dương,569,46674,https://shopee.vn/chuyenhangnga2,2026-03-19 13:37:57
